PAYS,JURIDICTION,DATE,REFERENCE,NATURE,LINK_OF_PDF,PDF_PATH
Bénin,Chambre Judiciaire,14-01-2022,Arrêt N° 02-CJ/DF,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001358,telechargement\AR0000001358.pdf
Bénin,Chambres administratives -Cour Suprême,25-08-2021,Arrêt N° 266/CA,Arrêt d'irrécevabilité,https://coursupreme.bj/jurisadmin/download?code=AR0000001549,telechargement\AR0000001549.pdf
Bénin,Chambres administratives -Cour Suprême,09-07-2021,Arrêt N° 156-CA,Arrêts d' annulation,https://coursupreme.bj/jurisadmin/download?code=AR0000001396,telechargement\AR0000001396.pdf
Bénin,Chambres administratives -Cour Suprême,14-07-2021,Arrêt N° 170,Arrêt d'irrécevabilité,https://coursupreme.bj/jurisadmin/download?code=AR0000001403,telechargement\AR0000001403.pdf
Bénin,Chambres administratives -Cour Suprême,28-01-2022,Arrêt N° 15-CA,Arrêt de déchéance,https://coursupreme.bj/jurisadmin/download?code=AR0000001408,telechargement\AR0000001408.pdf
Bénin,Chambre Judiciaire,28-01-2022,Arrêt N° 14/CJ-DF,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001386,telechargement\AR0000001386.pdf
Bénin,Chambres administratives -Cour Suprême,28-01-2022,Arrêt N° 11-CA,Arrêt d'irrécevabilité,https://coursupreme.bj/jurisadmin/download?code=AR0000001394,telechargement\AR0000001394.pdf
Bénin,Chambre Judiciaire,28-01-2022,Arrêt N° 012-CJ/DF,Arrêt forclusion,https://coursupreme.bj/jurisadmin/download?code=AR0000001410,telechargement\AR0000001410.pdf
Bénin,Chambres administratives -Cour Suprême,14-07-2021,Arrêt N° 173/CA,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001553,telechargement\AR0000001553.pdf
Bénin,Chambres administratives -Cour Suprême,09-07-2021,Arrêt N° 150-CA,Arrêts d' annulation,https://coursupreme.bj/jurisadmin/download?code=AR0000001438,telechargement\AR0000001438.pdf
Bénin,Chambre Judiciaire,28-01-2022,Arrêt N° 12/cj-cm,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001434,telechargement\AR0000001434.pdf
Bénin,Chambres administratives -Cour Suprême,10-03-2022,Arrêt N° 28-CA,Arrêt de Sursis,https://coursupreme.bj/jurisadmin/download?code=AR0000001351,telechargement\AR0000001351.pdf
Bénin,Chambres administratives -Cour Suprême,28-01-2022,Arrêt N° 13-CA,Arrêt d'irrécevabilité,https://coursupreme.bj/jurisadmin/download?code=AR0000001424,telechargement\AR0000001424.pdf
Bénin,Chambre Judiciaire,28-01-2022,Arrêt N° 011-CJ/DF,Arrêt forclusion,https://coursupreme.bj/jurisadmin/download?code=AR0000001409,telechargement\AR0000001409.pdf
Bénin,Chambres administratives -Cour Suprême,10-03-2022,Arrêt N° 27-CA,Arrêt de Sursis,https://coursupreme.bj/jurisadmin/download?code=AR0000001352,telechargement\AR0000001352.pdf
Bénin,Chambre Judiciaire,11-03-2022,Arrêt N° 29-CJ/DF,Arrêts de déchéance,https://coursupreme.bj/jurisadmin/download?code=AR0000001381,telechargement\AR0000001381.pdf
Bénin,,28-01-2022,Arrêt N° 13/cj-cm,,https://coursupreme.bj/jurisadmin/download?code=AR0000001445,telechargement\AR0000001445.pdf
Bénin,Chambres administratives -Cour Suprême,28-01-2022,Arrêt N° 14-CA,Arrêt d'irrécevabilité,https://coursupreme.bj/jurisadmin/download?code=AR0000001441,telechargement\AR0000001441.pdf
Bénin,Chambres administratives -Cour Suprême,11-03-2022,Arrêt N° 32-CA,Arrêt de Sursis,https://coursupreme.bj/jurisadmin/download?code=AR0000001350,telechargement\AR0000001350.pdf
Bénin,Chambres administratives -Cour Suprême,28-01-2022,Arrêt N° 12-CA,Arrêt d'irrécevabilité,https://coursupreme.bj/jurisadmin/download?code=AR0000001455,telechargement\AR0000001455.pdf
Bénin,Chambre Judiciaire,11-02-2022,Arrêt N° 015-CJ/DF,Arrêt forclusion,https://coursupreme.bj/jurisadmin/download?code=AR0000001411,telechargement\AR0000001411.pdf
Bénin,Chambre Judiciaire,25-03-2022,Arrêt N° 033-CJ/DF,Arrêts de déchéance,https://coursupreme.bj/jurisadmin/download?code=AR0000001389,telechargement\AR0000001389.pdf
Bénin,Chambre Judiciaire,25-03-2022,Arrêt N° 032-CJ/DF,Arrêt de déchéance,https://coursupreme.bj/jurisadmin/download?code=AR0000001384,telechargement\AR0000001384.pdf
Bénin,Chambres administratives -Cour Suprême,24-03-2022,Arrêt N° 33/CA,Arrêt de déchéance,https://coursupreme.bj/jurisadmin/download?code=AR0000001565,telechargement\AR0000001565.pdf
Bénin,Chambre Judiciaire,25-02-2022,Arrêt N° 022-CJ/DF,Arrêt forclusion,https://coursupreme.bj/jurisadmin/download?code=AR0000001412,telechargement\AR0000001412.pdf
Bénin,Chambre Judiciaire,11-02-2022,Arrêt N° 16/cj-cm,Affaire classée,https://coursupreme.bj/jurisadmin/download?code=AR0000001387,telechargement\AR0000001387.pdf
Bénin,Chambre Judiciaire,25-03-2022,Arrêt N° 30/cj-cm,Affaire classée,https://coursupreme.bj/jurisadmin/download?code=AR0000001391,telechargement\AR0000001391.pdf
Bénin,Chambres administratives -Cour Suprême,10-03-2022,Arrêt N° 26/CA,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001486,telechargement\AR0000001486.pdf
Bénin,Chambres administratives -Cour Suprême,10-03-2022,Arrêt N° 25/CA,Arrêt d'incompétence,https://coursupreme.bj/jurisadmin/download?code=AR0000001557,telechargement\AR0000001557.pdf
Bénin,Chambre Judiciaire,01-04-2022,Arrêt N° 2022-008/PCJ/CS,Ordonnances PCJ,https://coursupreme.bj/jurisadmin/download?code=AR0000001367,telechargement\AR0000001367.pdf
Bénin,Chambre Judiciaire,04-04-2022,Arrêt N° 2022-009/PCJ/CS,Ordonnances PCJ,https://coursupreme.bj/jurisadmin/download?code=AR0000001365,telechargement\AR0000001365.pdf
Bénin,Chambre Judiciaire,01-04-2022,Arrêt N° 2022-006/PCJ/CS,Ordonnances PCJ,https://coursupreme.bj/jurisadmin/download?code=AR0000001364,telechargement\AR0000001364.pdf
Bénin,Chambre Judiciaire,01-04-2022,Arrêt N° 2022-007/PCJ/CS,Ordonnances PCJ,https://coursupreme.bj/jurisadmin/download?code=AR0000001366,telechargement\AR0000001366.pdf
Bénin,Chambre Judiciaire,18-03-2022,Arrêt N° 2022-003/PCJ/CS,Ordonnances PCJ,https://coursupreme.bj/jurisadmin/download?code=AR0000001362,telechargement\AR0000001362.pdf
Bénin,Chambre Judiciaire,11-03-2022,Arrêt N° 28/CJ-DF,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001419,telechargement\AR0000001419.pdf
Bénin,Chambre Judiciaire,11-03-2022,Arrêt N° 025-CJ/DF,Arrêt forclusion,https://coursupreme.bj/jurisadmin/download?code=AR0000001413,telechargement\AR0000001413.pdf
Bénin,Chambre Judiciaire,01-03-2022,Arrêt N° 2022-002/PCJ/CS,Ordonnances PCJ,https://coursupreme.bj/jurisadmin/download?code=AR0000001360,telechargement\AR0000001360.pdf
Bénin,Chambres administratives -Cour Suprême,11-03-2022,Arrêt N° 30-CA,Arrêts d' annulation,https://coursupreme.bj/jurisadmin/download?code=AR0000001432,telechargement\AR0000001432.pdf
Bénin,Chambre Judiciaire,11-03-2022,Arrêt N° 30-CJ/DF,Arrêt de déchéance,https://coursupreme.bj/jurisadmin/download?code=AR0000001382,telechargement\AR0000001382.pdf
Bénin,Chambre Judiciaire,25-03-2022,Arrêt N° 25/CJ-DF,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001420,telechargement\AR0000001420.pdf
Bénin,Chambre Judiciaire,14-04-2022,Arrêt N° 2022-011/PCJ/CS,Ordonnances PCJ,https://coursupreme.bj/jurisadmin/download?code=AR0000001369,telechargement\AR0000001369.pdf
Bénin,Chambre Judiciaire,31-03-2022,Arrêt N° 2022-004/PCJ/CS,Ordonnances PCJ,https://coursupreme.bj/jurisadmin/download?code=AR0000001361,telechargement\AR0000001361.pdf
Bénin,Chambre Judiciaire,04-04-2022,Arrêt N° 2022-010/PCJ/CS,Ordonnances PCJ,https://coursupreme.bj/jurisadmin/download?code=AR0000001368,telechargement\AR0000001368.pdf
Bénin,Chambres administratives -Cour Suprême,06-04-2022,Arrêt N° 41/CA,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001546,telechargement\AR0000001546.pdf
Bénin,Chambre Judiciaire,25-03-2022,Arrêt N° 031-CJ/DF,Arrêt forclusion,https://coursupreme.bj/jurisadmin/download?code=AR0000001414,telechargement\AR0000001414.pdf
Bénin,Chambre Judiciaire,01-04-2022,Arrêt N° 2022-005/PCJ/CS,Ordonnances PCJ,https://coursupreme.bj/jurisadmin/download?code=AR0000001363,telechargement\AR0000001363.pdf
Bénin,Chambre Judiciaire,03-02-2023,Arrêt N° 011/CJ-P,Arrêt forclusion,https://coursupreme.bj/jurisadmin/download?code=AR0000001509,telechargement\AR0000001509.pdf
Bénin,Chambre Judiciaire,22-04-2022,Arrêt N° 40/CJ-DF,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001423,telechargement\AR0000001423.pdf
Bénin,Chambre Judiciaire,11-03-2022,Arrêt N° 24/CJ-DF,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001417,telechargement\AR0000001417.pdf
Bénin,Chambre Judiciaire,03-02-2023,Arrêt N° 10/CJ-P,Arrêt forclusion,https://coursupreme.bj/jurisadmin/download?code=AR0000001508,telechargement\AR0000001508.pdf
Bénin,Chambre Judiciaire,22-04-2022,Arrêt N° 42/CJ-DF,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001429,telechargement\AR0000001429.pdf
Bénin,Chambre Judiciaire,22-04-2022,Arrêt N° 43/CJ-DF,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001431,telechargement\AR0000001431.pdf
Bénin,Chambres administratives -Cour Suprême,24-03-2022,Arrêt N° 34/CA,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001563,telechargement\AR0000001563.pdf
Bénin,Audiences Plénières,20-04-2022,Arrêt N° 002/CJ-AP,Affaire classée,https://coursupreme.bj/jurisadmin/download?code=AR0000001556,telechargement\AR0000001556.pdf
Bénin,Chambre Judiciaire,22-04-2022,Arrêt N° 41/CJ-DF,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001426,telechargement\AR0000001426.pdf
Bénin,Chambre Judiciaire,11-03-2022,Arrêt N° 026/CJ-DF,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001418,telechargement\AR0000001418.pdf
Bénin,Chambre Judiciaire,03-02-2023,Arrêt N° 012/CJ-P,Arrêt forclusion,https://coursupreme.bj/jurisadmin/download?code=AR0000001510,telechargement\AR0000001510.pdf
Bénin,Chambres administratives -Cour Suprême,05-08-2022,Arrêt N° 76/CA,Arrêt d'irrécevabilité,https://coursupreme.bj/jurisadmin/download?code=AR0000001543,telechargement\AR0000001543.pdf
Bénin,Chambre Judiciaire,03-02-2023,Arrêt N° 017/CJ-DF,Arrêt de déchéance,https://coursupreme.bj/jurisadmin/download?code=AR0000001526,telechargement\AR0000001526.pdf
Bénin,Chambre Judiciaire,03-02-2023,Arrêt N° 016/CJ-DF,Arrêt de déchéance,https://coursupreme.bj/jurisadmin/download?code=AR0000001525,telechargement\AR0000001525.pdf
Bénin,Chambres administratives -Cour Suprême,18-05-2022,Arrêt N° 54/CA,Recours en reconstitution,https://coursupreme.bj/jurisadmin/download?code=AR0000001564,telechargement\AR0000001564.pdf
Bénin,Chambre Judiciaire,03-02-2023,Arrêt N° 015/CJ-DF,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001524,telechargement\AR0000001524.pdf
Bénin,Chambre Judiciaire,11-05-2022,Arrêt N° 2022-012/PCJ/CS,Ordonnances PCJ,https://coursupreme.bj/jurisadmin/download?code=AR0000001370,telechargement\AR0000001370.pdf
Bénin,Chambres administratives -Cour Suprême,17-08-2022,Arrêt N° 78/CA,Arrêts d' annulation,https://coursupreme.bj/jurisadmin/download?code=AR0000001541,telechargement\AR0000001541.pdf
Bénin,Chambre Judiciaire,03-02-2023,Arrêt N° 008/CJ-P,Arrêt d'irrécevabilité,https://coursupreme.bj/jurisadmin/download?code=AR0000001506,telechargement\AR0000001506.pdf
Bénin,Chambre Judiciaire,03-02-2023,Arrêt N° 013/CJ-DF,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001522,telechargement\AR0000001522.pdf
Bénin,Chambre Judiciaire,03-02-2023,Arrêt N° 009/CJ-P,Arrêt forclusion,https://coursupreme.bj/jurisadmin/download?code=AR0000001507,telechargement\AR0000001507.pdf
Bénin,Chambre Judiciaire,06-01-2023,Arrêt N° 007/CJ-DF,Arrêt de déchéance,https://coursupreme.bj/jurisadmin/download?code=AR0000001519,telechargement\AR0000001519.pdf
Bénin,Chambre Judiciaire,06-01-2023,Arrêt N° 006/CJ-DF,Arrêt forclusion,https://coursupreme.bj/jurisadmin/download?code=AR0000001518,telechargement\AR0000001518.pdf
Bénin,Chambre Judiciaire,20-01-2023,Arrêt N° 009/CJ-DF,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001520,telechargement\AR0000001520.pdf
Bénin,Chambre Judiciaire,03-02-2023,Arrêt N° 007/CJ-P,Arrêt d'irrécevabilité,https://coursupreme.bj/jurisadmin/download?code=AR0000001505,telechargement\AR0000001505.pdf
Bénin,Chambres administratives -Cour Suprême,17-11-2022,Arrêt N° 122/CA,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001495,telechargement\AR0000001495.pdf
Bénin,Chambres administratives -Cour Suprême,26-01-2023,Arrêt N° 001/CA,Arrêt sans objet,https://coursupreme.bj/jurisadmin/download?code=AR0000001493,telechargement\AR0000001493.pdf
Bénin,Chambre Judiciaire,03-02-2023,Arrêt N° 012/CJ-DF,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001523,telechargement\AR0000001523.pdf
Bénin,Chambres administratives -Cour Suprême,13-10-2022,Arrêt N° 116/CA,Arrêts d' annulation,https://coursupreme.bj/jurisadmin/download?code=AR0000001550,telechargement\AR0000001550.pdf
Bénin,Chambres administratives -Cour Suprême,19-10-2022,Arrêt N° 119/CA,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001488,telechargement\AR0000001488.pdf
Bénin,Chambre Judiciaire,06-01-2023,Arrêt N° 05/CJ-CM,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001481,telechargement\AR0000001481.pdf
Bénin,Chambre Judiciaire,06-01-2023,Arrêt N° 001/CJ-P-Sp,Arrêt de compétence,https://coursupreme.bj/jurisadmin/download?code=AR0000001496,telechargement\AR0000001496.pdf
Bénin,Chambre Judiciaire,20-01-2023,Arrêt N° 010/CJ-DF,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001521,telechargement\AR0000001521.pdf
Bénin,Chambre Judiciaire,06-01-2023,Arrêt N° 04/CJ-CM,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001480,telechargement\AR0000001480.pdf
Bénin,Chambres administratives -Cour Suprême,19-10-2022,Arrêt N° 120/CA,Arrêts de condamnation,https://coursupreme.bj/jurisadmin/download?code=AR0000001497,telechargement\AR0000001497.pdf
Bénin,Chambre Judiciaire,06-01-2023,Arrêt N° 001/CJ-P,Arrêt forclusion,https://coursupreme.bj/jurisadmin/download?code=AR0000001502,telechargement\AR0000001502.pdf
Bénin,Chambres administratives -Cour Suprême,17-08-2022,Arrêt N° 81/CA,Arrêt d'incompétence,https://coursupreme.bj/jurisadmin/download?code=AR0000001558,telechargement\AR0000001558.pdf
Bénin,Chambres administratives -Cour Suprême,12-10-2022,Arrêt N° 108/CA,Arrêt de désistement,https://coursupreme.bj/jurisadmin/download?code=AR0000001548,telechargement\AR0000001548.pdf
Bénin,Chambres administratives -Cour Suprême,22-09-2022,Arrêt N° 98/CA,Arrêt d'irrécevabilité,https://coursupreme.bj/jurisadmin/download?code=AR0000001555,telechargement\AR0000001555.pdf
Bénin,Chambre Judiciaire,06-01-2023,Arrêt N° 02/CJ-CM,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001479,telechargement\AR0000001479.pdf
Bénin,Chambres administratives -Cour Suprême,17-11-2022,Arrêt N° 121/CA,Arrêt d'irrécevabilité,https://coursupreme.bj/jurisadmin/download?code=AR0000001500,telechargement\AR0000001500.pdf
Bénin,Chambres administratives -Cour Suprême,29-12-2022,Arrêt N° 123/CA,Arrêt d'incompétence,https://coursupreme.bj/jurisadmin/download?code=AR0000001498,telechargement\AR0000001498.pdf
Bénin,Chambre Judiciaire,06-01-2023,Arrêt N° 003/CJ-DF,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001515,telechargement\AR0000001515.pdf
Bénin,Chambres administratives -Cour Suprême,12-10-2022,Arrêt N° 109/CA,Arrêts d' annulation,https://coursupreme.bj/jurisadmin/download?code=AR0000001567,telechargement\AR0000001567.pdf
Bénin,Chambre Judiciaire,10-11-2023,Arrêt N° 0165/CJ-DF,Arrêt forclusion,https://coursupreme.bj/jurisadmin/download?code=AR0000001577,telechargement\AR0000001577.pdf
Bénin,Chambre Judiciaire,23-12-2022,Arrêt N° 98/CJ-P,Arrêt de cassation,https://coursupreme.bj/jurisadmin/download?code=AR0000001477,telechargement\AR0000001477.pdf
Bénin,Chambre Judiciaire,06-01-2023,Arrêt N° 005/CJ-DF,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001517,telechargement\AR0000001517.pdf
Bénin,Chambre Judiciaire,10-11-2023,Arrêt N° 0162/CJ-DF,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001576,telechargement\AR0000001576.pdf
Bénin,Chambre Judiciaire,06-01-2023,Arrêt N° 003/CJ-P,Arrêts d' annulation,https://coursupreme.bj/jurisadmin/download?code=AR0000001504,telechargement\AR0000001504.pdf
Bénin,Chambres administratives -Cour Suprême,16-04-2024,Arrêt N° 01/CS-ERPM-HAAC,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001620,telechargement\AR0000001620.pdf
Bénin,Chambres administratives -Cour Suprême,29-02-2024,Arrêt N° 12/CA,Arrêt d'irrécevabilité,https://coursupreme.bj/jurisadmin/download?code=AR0000001616,telechargement\AR0000001616.pdf
Bénin,Chambre Judiciaire,06-01-2023,Arrêt N° 004/CJ-DF,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001516,telechargement\AR0000001516.pdf
Bénin,Chambre Judiciaire,13-01-2025,Arrêt N° 001/CJ-P de janvier 2025,Arrêts de rejet,Non disponible,Non disponible
Bénin,Chambres administratives -Cour Suprême,09-02-2023,Arrêt N° 02/CA,Arrêt d'incompétence,https://coursupreme.bj/jurisadmin/download?code=AR0000001494,telechargement\AR0000001494.pdf
Bénin,Chambre Judiciaire,17-02-2023,Arrêt N° 013/CJ-P,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001511,telechargement\AR0000001511.pdf
Bénin,Chambre Judiciaire,17-02-2023,Arrêt N° 014/CJ-P,Arrêts de rejet,https://coursupreme.bj/jurisadmin/download?code=AR0000001512,telechargement\AR0000001512.pdf
